ID,C_Year,C_Month,BeachName,BeachNumber,County,Header_ID,Species,Condition,Sex,Age,NumofFeet,ToeClipPrevious,ToeClipPost,Scavenged,CauseOfDeath,Oiled,OilExtent,WhereOiled,Photo,photoAttachment,Disposition,MarineMammal,MarineMammalLat,MarineMammalLong,Tag,Collected Specimen Number,Comments
187,2013,2,Aptos,2,SC,2013_02_02,BRAC,4,U,IM,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE LEG; HUMAN INTERACTION-BIRD PLACED ON LOG
188,2013,2,Aptos,2,SC,2013_02_02,ALCD,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD
189,2013,2,Aptos,2,SC,2013_02_02,COMU,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
190,2013,2,Aptos,2,SC,2013_02_02,GREB,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE LEG DETACHED
191,2013,2,Aptos,2,SC,2013_02_02,CORM,4,U,U,1,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE FOOT
192,2013,2,Aptos,2,SC,2013_02_02,COMU,4,U,IM,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,ON LEG
193,2013,2,Aptos,2,SC,2013_02_02,RHAU,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
194,2013,2,Manresa,3,SC,2013_02_03,BRAC,4,U,AHY,2,0,1,Y,4,No,,,N,0,,,,,N,,
195,2013,2,Manresa,3,SC,2013_02_03,CAGU,2,M,AD,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING
196,2013,2,Manresa,3,SC,2013_02_03,PALO,3,U,AHY,2,0,1,N,4,No,,,N,0,,,,,N,,
197,2013,2,Manresa,3,SC,2013_02_03,GWGU,2,F,SY,2,0,1,N,4,No,,,N,0,,,,,N,,
198,2013,2,Manresa,3,SC,2013_02_03,BRAC,3,U,AHY,2,0,1,Y,4,No,,,N,0,,,,,N,,
199,2013,2,Sunset,4,SC,2013_02_04,GULL,4,U,U,2,,,Y,4,Unknown,,,N,0,,,,,N,,"2 LARGE WINGS, NO BACL, MED GREY W/WHITE TIPS, GWGU?"
200,2013,2,Sunset,4,SC,2013_02_04,GULL,4,U,U,2,,,Y,4,Unknown,,,N,0,,,,,N,,"NO LEGS, WING CHORD 39CM, FEMALE CAGU?"
201,2013,2,Sunset,4,SC,2013_02_04,NOFU,3,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,DARK PHASE
202,2013,2,Sunset,4,SC,2013_02_04,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK PHASE
203,2013,2,Sunset,4,SC,2013_02_04,GULL,3,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,"1 LEG, HEADLESS"
204,2013,2,Sunset,4,SC,2013_02_04,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK PHASE
205,2013,2,Sunset,4,SC,2013_02_04,GREB,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,"SMALL GREBE, EARED OR HORNED"
206,2013,2,Sunset,4,SC,2013_02_04,BRPE,3,U,IM,2,0,1,Y,4,No,,,N,0,,,,,N,,
207,2013,2,Sunset,4,SC,2013_02_04,CWGR,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,HEADLESS
208,2013,2,Sunset,4,SC,2013_02_04,GULL,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,HEADLESS LARGE GULL
209,2013,2,Sunset,4,SC,2013_02_04,GULL,3,U,IM,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,LARGE W/PINK LEGS
210,2013,2,Sunset,4,SC,2013_02_04,CWGR,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE LEG
211,2013,2,Sunset,4,SC,2013_02_04,SUSC,2,M,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,
212,2013,2,Sunset,4,SC,2013_02_04,CWGR,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
213,2013,2,Sunset,4,SC,2013_02_04,RHAU,2,U,IM,2,0,1,N,4,No,,,N,0,,,,,N,,
214,2013,2,Sunset,4,SC,2013_02_04,GULL,3,U,IM,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,SMALL GULL
215,2013,2,Sunset,4,SC,2013_02_04,SOSH,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
216,2013,2,Sunset,4,SC,2013_02_04,BRAC,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
217,2013,2,Sunset,4,SC,2013_02_04,COMU,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,BREEDING PLUMAGE
218,2013,2,Sunset,4,SC,2013_02_04,CWGR,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,HEAD DETACHED
219,2013,2,Moss Landing,6,MTY,2013_02_06,WEGR,4,U,AD,2,,1,Y,4,Unknown,,,N,0,,,,,N,,ONE LEG MISSING
220,2013,2,Moss Landing,6,MTY,2013_02_06,GREB,4,U,U,2,,1,Y,4,Unknown,,,N,0,,,,,N,,ONE LEG MISSING; NO HEAD
221,2013,2,Moss Landing,6,MTY,2013_02_06,NOFU,3,U,U,2,,,Y,4,No,,,N,0,,,,,N,,DARK MORPH; ONE LEG MISSING
222,2013,2,Moss Landing,6,MTY,2013_02_06,ENLU,3,U,AD,2,,,Y,4,Unknown,,,N,0,,,,,N,,SL: 88 CM; EXAMINED BY COLLEEN YOUNG CDFW
223,2013,2,Moss Landing,6,MTY,2013_02_06,COMU,3,U,AD,2,0,1,Y,4,Yes,2,2,Yes,0,,,,,N,3013,FEATHER SAMPLE TAKEN; MLSB#3013
224,2013,2,Moss Landing,6,MTY,2013_02_06,BRPE,4,U,IM,2,0,1,Y,4,No,,,N,0,,,,,N,,NO HEAD
225,2013,2,Moss Landing,6,MTY,2013_02_06,CWGR,3,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,
226,2013,2,Moss Landing,6,MTY,2013_02_06,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
227,2013,2,Moss Landing,6,MTY,2013_02_06,NOFU,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
228,2013,2,Moss Landing,6,MTY,2013_02_06,GREB,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
229,2013,2,Moss Landing,6,MTY,2013_02_06,OTAR,3,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,SL: 188 CM
230,2013,2,Moss Landing,6,MTY,2013_02_06,COMU,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
231,2013,2,Moss Landing,6,MTY,2013_02_06,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
232,2013,2,Moss Landing,6,MTY,2013_02_06,BRAC,3,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
233,2013,2,Moss Landing,6,MTY,2013_02_06,BRPE,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
234,2013,2,Salinas River,7,MTY,2013_02_07,GULL,4,U,U,2,,,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD/FEET
235,2013,2,Salinas River,7,MTY,2013_02_07,UNID,4,U,U,2,,,Y,4,Unknown,,,N,0,,,,,N,,WINGS ONLY
236,2013,2,Salinas River,7,MTY,2013_02_07,SHOR,2,U,U,2,0,1,Y,4,No,,,Yes,0,,,,,N,,"NO HEAD, ? ID"
237,2013,2,Salinas River,7,MTY,2013_02_07,NOFU,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,DARK MORPH
238,2013,2,Salinas River,7,MTY,2013_02_07,COMU,4,U,AD,2,0,1,Y,2,Unknown,,,Yes,0,,,,,N,,REMOVED LEG TO GET HOOK OFF
239,2013,2,Salinas River,7,MTY,2013_02_07,ZACA,4,M,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,"233CM, THIN"
240,2013,2,Salinas River,7,MTY,2013_02_07,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD
241,2013,2,Salinas River,7,MTY,2013_02_07,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD
242,2013,2,Salinas River,7,MTY,2013_02_07,NOFU,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD
243,2013,2,Fort Ord,9,MTY,2013_02_09,CWGR,3,U,U,2,,,Y,4,Unknown,,,N,0,,,,,N,,"NECK ONLY, NO HEAD OR LEGS OR BODY"
244,2013,2,Fort Ord,9,MTY,2013_02_09,NOFU,3,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
245,2013,2,Fort Ord,9,MTY,2013_02_09,COMU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
246,2013,2,Fort Ord,9,MTY,2013_02_09,CWGR,3,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,
247,2013,2,Fort Ord,9,MTY,2013_02_09,BRAC,3,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,
248,2013,2,Fort Ord,9,MTY,2013_02_09,NOFU,2,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
249,2013,2,Fort Ord,9,MTY,2013_02_09,NOFU,3,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
250,2013,2,Fort Ord,9,MTY,2013_02_09,NOFU,3,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
251,2013,2,Fort Ord,9,MTY,2013_02_09,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
252,2013,2,Moonstone,12,SLO,2013_02_12,GREB,3,U,U,2,0,0,Y,5,Unknown,,,N,0,,,,,N,,NO HEAD OR FEET; BUT FEATHERS LOOKED LIKE A GREBE
253,2013,2,San Simeon Creek,13,SLO,2013_02_13,NNNN,0,,,2,,,,0,,,,,0,,,,,,,
254,2013,2,San Simeon Cove,14,SLO,2013_02_14,GREB,0,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,
255,2013,2,San Simeon Cove,14,SLO,2013_02_14,GREB,0,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,
256,2013,2,San Simeon Cove,14,SLO,2013_02_14,GULL,0,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,
257,2013,2,Arroyo de la Cruz,16,SLO,2013_02_16,NNNN,0,,,2,,,,0,,,,,0,,,,,,,
258,2013,2,San Carpoforo,17,SLO,2013_02_17,NNNN,0,,,2,,,,0,,,,,0,,,,,,,
259,2013,2,Del Monte,24,MTY,2013_02_24,GULL,3,U,U,0,,,Y,4,No,,,N,0,,,,,N,,NO FEET
260,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,,,Y,4,No,,,N,0,,,,,N,,NO LEGS
261,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,,,Y,4,No,,,N,0,,,,,N,,NO LEGS
262,2013,2,Del Monte,24,MTY,2013_02_24,COMU,3,U,U,0,,,Y,4,No,,,N,0,,,,,N,,NO FEET
263,2013,2,Del Monte,24,MTY,2013_02_24,GULL,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,ONE LEG
264,2013,2,Del Monte,24,MTY,2013_02_24,BRAC,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,WRAPPED IN FISHING LINE
265,2013,2,Del Monte,24,MTY,2013_02_24,BRAC,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,ONE LEG
266,2013,2,Del Monte,24,MTY,2013_02_24,COMU,3,U,U,2,0,1,Y,4,No,,,Yes,0,,,,,N,,3 PICTURES
267,2013,2,Del Monte,24,MTY,2013_02_24,BRAC,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
268,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
269,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
270,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
271,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
272,2013,2,Del Monte,24,MTY,2013_02_24,FTSP,2,U,U,2,0,1,Y,4,No,,,Yes,0,,,,,N,,"3 PICTURES, GROWTH ON FOOT"
273,2013,2,Del Monte,24,MTY,2013_02_24,BRAC,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
274,2013,2,Del Monte,24,MTY,2013_02_24,RHAU,3,U,IM,2,0,9,N,4,Yes,2,7,Yes,0,LML,,,,N,2987,PICTURE/COLLECTED: MLSB#2987
275,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,0,1,N,4,No,,,N,0,,,,,N,,
276,2013,2,Del Monte,24,MTY,2013_02_24,EAGR,3,U,IM,2,0,9,N,4,No,,,Yes,0,LML,,,,N,2984,PICTURE/COLLECTED:MLSB#2984
277,2013,2,Del Monte,24,MTY,2013_02_24,BRAC,3,U,U,2,0,1,N,4,No,,,N,0,,,,,N,,
278,2013,2,Del Monte,24,MTY,2013_02_24,COMU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,NO HEAD
279,2013,2,Del Monte,24,MTY,2013_02_24,NOFU,3,U,U,2,0,1,N,4,No,,,N,0,,,,,N,,
280,2013,2,Del Monte,24,MTY,2013_02_24,WEGR,2,U,U,2,0,9,N,4,No,,,N,0,LML,,,,N,2986,COLLECTED: MLSB#2986
281,2013,2,Del Monte,24,MTY,2013_02_24,COMU,3,U,U,2,0,1,N,4,No,,,N,0,,,,,N,,
282,2013,2,Del Monte,24,MTY,2013_02_24,EAGR,2,U,IM,2,0,9,N,4,No,,,N,0,LML,,,,N,2985,"COLLECTED, BLEEDING: MLSB#2985"
283,2013,2,Morro Bay,26,SLO,2013_02_26,WEGU,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"very old, pieces, no toes"
284,2013,2,Morro Bay,26,SLO,2013_02_26,WEGU,3,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"wing + body, no toes"
285,2013,2,Morro Bay,26,SLO,2013_02_26,GULL,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"wing + body, no toes"
286,2013,2,Morro Bay,26,SLO,2013_02_26,SHOR,4,U,U,0,,,Y,4,No,,,N,0,,,,,N,,just wing
287,2013,2,Davenport,27,SC,2013_02_27,NNNN,0,,,2,,,,0,,,,,0,,,,,,,
288,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,NOFU,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"DARK, WINGS AND KEEL ONLY"
289,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,NOFU,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"DARK, WINGS AND KEEL ONLY"
290,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,BRPE,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"NO HEAD OR FEET, MOSTLY BURIED"
291,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,GULL,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,ONE WING AND KEEL
292,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,PINN,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"MOSTLY BURIED, JUST SKELETON, NO HEAD"
293,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,PINN,4,U,U,2,,,Y,4,No,,,N,0,,,,,N,,"MOSTLY BURIED, NO HEAD FOUND, LIKELY ZACA BASED ON PELT"
294,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,GREB,4,U,U,2,0,9,Y,4,No,,,N,0,,,,,N,,COLLECTED FOR ID
295,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,RHAU,4,U,U,1,0,1,Y,4,No,,,N,0,,,,,N,,"NO HEAD, ONE FOOT"
296,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,COMU,4,U,U,2,0,9,Y,4,Yes,2,2,N,0,,,,,N,,COLLECTED
297,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,CWGR,2,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,
298,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,ENLU,4,M,AD,2,0,9,Y,4,No,,,N,0,,,,,N,,
299,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,ZACA,2,F,AD,2,0,1,Y,4,No,,,Yes,0,,,,,N,,SHARK?
300,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,CORM,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,NO HEAD
301,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,BRAC,3,U,AD,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT
302,2013,2,Morro Bay Sandspit,29,SLO,2013_02_29,CWGR,4,U,U,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING
303,2013,2,Zmudowski,05A,MTY,2013_02_05A,BRAC,4,U,U,0,,,Y,4,Unknown,,,N,0,,,,,N,,NO FEET
304,2013,2,Zmudowski,05A,MTY,2013_02_05A,CAGU,3,U,AHY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
305,2013,2,Zmudowski,05A,MTY,2013_02_05A,PIGU,3,U,AHY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
306,2013,2,Zmudowski,05A,MTY,2013_02_05A,WEGU,3,U,IM,2,0,1,Y,4,No,,,N,0,,,,,N,,
307,2013,2,Zmudowski,05A,MTY,2013_02_05A,NOFU,3,U,U,0,0,1,Y,4,No,,,N,0,,,,,N,,"DARK MORPH, NO FEET"
308,2013,2,Zmudowski,05A,MTY,2013_02_05A,ALCD,4,U,U,0,0,1,Y,4,No,,,N,0,,,,,N,,NO FEET
309,2013,2,Zmudowski,05A,MTY,2013_02_05A,WEGU,3,U,AHY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
310,2013,2,Zmudowski,05A,MTY,2013_02_05A,CWGR,3,U,AHY,2,0,1,Y,4,No,,,N,0,,,,,N,,
311,2013,2,Zmudowski,05A,MTY,2013_02_05A,COMU,3,U,AHY,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT ONLY
312,2013,2,Zmudowski,05A,MTY,2013_02_05A,CWGR,4,U,AHY,1,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE FOOT ONLY
313,2013,2,Zmudowski,05A,MTY,2013_02_05A,COMU,3,U,AHY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
314,2013,2,Zmudowski,05A,MTY,2013_02_05A,CWGR,3,U,AHY,2,0,1,Y,4,No,,,N,0,,,,,N,,
315,2013,2,Zmudowski,05B,MTY,2013_02_05B,GULL,4,U,IM,2,,,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD OR FEET
316,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,4,U,AD,2,,,Y,4,Unknown,,,N,0,,,,,N,,TOES ALL BROKEN OFF
317,2013,2,Zmudowski,05B,MTY,2013_02_05B,CWGR,4,U,AD,1,,,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD; ONE FOOT MISSING
318,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,4,U,AD,2,,,Y,4,Unknown,,,N,0,,,,,N,,
319,2013,2,Zmudowski,05B,MTY,2013_02_05B,SUSC,4,U,AD,2,,,Y,4,Unknown,,,N,0,,,,,N,,USED KEEL TO ID
320,2013,2,Zmudowski,05B,MTY,2013_02_05B,CWGR,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
321,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,4,U,HY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
322,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,4,U,HY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
323,2013,2,Zmudowski,05B,MTY,2013_02_05B,ENLU,3,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD
324,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,4,U,HY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
325,2013,2,Zmudowski,05B,MTY,2013_02_05B,NOFU,4,U,AD,1,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE FOOT MISSING
326,2013,2,Zmudowski,05B,MTY,2013_02_05B,COLO,3,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
327,2013,2,Zmudowski,05B,MTY,2013_02_05B,NOFU,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
328,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,3,U,HY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
329,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,3,U,HY,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
330,2013,2,Zmudowski,05B,MTY,2013_02_05B,WEGR,4,U,AD,1,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE FOOT MISSING
331,2013,2,Zmudowski,05B,MTY,2013_02_05B,EAGR,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,SMALL; NO HEAD
332,2013,2,Zmudowski,05B,MTY,2013_02_05B,WEGR,3,F,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,BROKEN BILL
333,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
334,2013,2,Zmudowski,05B,MTY,2013_02_05B,BRAC,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD
335,2013,2,Zmudowski,05B,MTY,2013_02_05B,CAGU,4,U,AD,1,0,1,Y,4,Unknown,,,N,0,,,,,N,,ONE FOOT MISSING
336,2013,2,Zmudowski,05B,MTY,2013_02_05B,GULL,4,U,IM,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD
337,2013,2,Zmudowski,05B,MTY,2013_02_05B,GULL,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,WINGS AND KEEL
338,2013,2,Marina,08A,MTY,2013_02_08A,GULL,3,U,IM,0,,,Y,4,No,,,N,0,,,,,N,,NO FEET
339,2013,2,Marina,08A,MTY,2013_02_08A,COMU,3,U,U,0,,,Y,4,No,,,N,0,,,,,N,,NO FEET; NO HEAD
340,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,3,U,U,0,,,Y,4,No,,,N,0,,,,,N,,DARK MORPH; NO FEET
341,2013,2,Marina,08A,MTY,2013_02_08A,CAGU,3,U,AD,0,,,Y,4,No,,,N,0,,,,,N,,NO FEET; NO HEAD
342,2013,2,Marina,08A,MTY,2013_02_08A,COMU,4,U,U,0,,,Y,4,Yes,2,2,N,0,,,,,N,,NO FEET
343,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,2,U,U,0,,,Y,4,No,,,N,0,,,,,N,,DARK MORPH; NO FEET; NO HEAD
344,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,3,U,U,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING; DARK MORPH
345,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
346,2013,2,Marina,08A,MTY,2013_02_08A,ZACA,3,M,PC,2,0,1,Y,4,No,,,N,0,,,,,N,,SL: 82 CM
347,2013,2,Marina,08A,MTY,2013_02_08A,BRAC,3,U,FY,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING
348,2013,2,Marina,08A,MTY,2013_02_08A,PHPH,3,U,IM,2,0,1,Y,4,No,,,N,0,,,,,N,,NO HEAD; PICKED CLEAN
349,2013,2,Marina,08A,MTY,2013_02_08A,PALO,3,U,U,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING
350,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,INTERMEDIATE MORPH
351,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,3,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
352,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
353,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,2,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,VERY DARK
354,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
355,2013,2,Marina,08A,MTY,2013_02_08A,COMU,2,U,AD,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING
356,2013,2,Marina,08A,MTY,2013_02_08A,COMU,4,U,U,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING
357,2013,2,Marina,08A,MTY,2013_02_08A,COMU,2,U,AD,2,0,1,Y,4,No,,,N,0,,,,,N,,FISHING LINE
358,2013,2,Marina,08A,MTY,2013_02_08A,CAGU,2,M,AD,1,0,1,Y,4,No,,,N,0,,,,,N,,ONE FOOT MISSING
359,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,2,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
360,2013,2,Marina,08A,MTY,2013_02_08A,CAGU,2,U,AD,1,0,1,Y,4,Unknown,,,N,0,,,,,N,,NO HEAD; ONE FOOT MISSING
361,2013,2,Marina,08A,MTY,2013_02_08A,NOFU,4,U,U,2,0,1,Y,4,No,,,N,0,,,,,N,,DARK MORPH
362,2013,2,Marina,08A,MTY,2013_02_08A,ZACA,2,U,PC,2,0,1,Y,4,No,,,N,0,,,,,N,,SL: 68 CM
363,2013,2,Marina,08B,MTY,2013_02_08B,NOFU,4,U,AD,0,,,Y,4,Unknown,,,N,0,,,,,N,,NO FEET
364,2013,2,Marina,08B,MTY,2013_02_08B,COMU,4,U,U,0,,,Y,4,Unknown,,,N,0,,,,,N,,NO FEET
365,2013,2,Marina,08B,MTY,2013_02_08B,NOFU,4,U,U,0,,,Y,4,Unknown,,,N,0,,,,,N,,"NO FEET/HEAD, DARK PH"
366,2013,2,Marina,08B,MTY,2013_02_08B,NOFU,3,U,AD,0,,,Y,4,Unknown,,,N,0,,,,,N,,"NO FEET,INTERMEDIATE, FRESHLY SCAVENGED"
367,2013,2,Marina,08B,MTY,2013_02_08B,WEGU,3,U,IM,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
368,2013,2,Marina,08B,MTY,2013_02_08B,RBGU,3,U,U,1,0,1,Y,4,Unknown,,,Yes,0,,,,,N,,"ONE FOOT, TOOK PHOTO FOR ID"
369,2013,2,Marina,08B,MTY,2013_02_08B,NOFU,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,DARK PH
370,2013,2,Marina,08B,MTY,2013_02_08B,BRAC,4,U,U,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,
371,2013,2,Marina,08B,MTY,2013_02_08B,WEGU,3,M,AD,2,0,2,Y,4,Unknown,,,N,0,,,,,N,,"MISSING TOE, FRESHLY SCAVENGED"
372,2013,2,Marina,08B,MTY,2013_02_08B,NOFU,4,U,AD,2,0,1,Y,4,Unknown,,,N,0,,,,,N,,"DARK PH, NO HEAD"
